Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3
,,,,,,,,2478,1154.100564,6183.037838,4279.811704
,,,,,,,,2479,1187.787949,6315.784733,4454.776726
,,,,,,,,2480,1246.440269,6714.47927,4625.434703
,,,,,,,,2481,1326.206311,7126.879425,4894.408528
,,,,,,,,2482,1256.750265,7390.735334,4911.313639
,,,,,,,,2483,1202.490313,7301.604217,4755.23011
,,,,,,,,2484,1142.053068,7034.877264,4648.803321
,,,,,,,,2485,1138.009931,6841.645653,4505.049749
,,,,,,,,2486,1144.289507,6652.009618,4373.911232
,,,,,,,,2487,1159.28245,6530.325207,4329.743703
,,,,,,,,2488,1185.384685,6565.244721,4365.830795
,,,,,,,,2489,1210.729087,6849.828846,4547.665358
,,,,,,,,2490,1344.86036,7347.687608,4925.139046
,,,,,,,,2491,1558.359034,8104.6604,5458.582545
,,,,,,,,2492,1700.462451,7532.360555,5394.767286
,,,,,,,,2493,1598.358271,7180.650942,5090.524682
,,,,,,,,2494,1538.756535,6944.138652,4891.550019
,,,,,,,,2495,1518.748521,6951.895347,4744.821786
,,,,,,,,2496,1638.785762,6875.832517,4804.358708
,,,,,,,,2497,1629.521701,6635.274789,4502.998848
,,,,,,,,2498,1431.787676,6419.504448,4587.835901
,,,,,,,,2499,1219.160817,6199.452531,4313.475685
,,,,,,,,2500,1191.148587,6077.140179,4105.743222
,,,,,,,,2501,1135.258322,6030.873496,4012.166151
,,,,,,,,2502,1116.259133,6044.292936,4067.308781
,,,,,,,,2503,1135.007487,6116.653808,4175.78437
,,,,,,,,2504,1177.23603,6368.682476,4256.372706
,,,,,,,,2505,1176.088592,6697.690212,4468.457864
,,,,,,,,2506,1068.995217,6828.418661,4456.819076
,,,,,,,,2507,1005.980078,6868.612821,4356.956961
,,,,,,,,2508,946.6541339,6723.115506,4231.722623
,,,,,,,,2509,967.0119447,6511.988716,4146.660106
,,,,,,,,2510,1042.961373,6378.953625,4105.31571
,,,,,,,,2511,1076.108739,6353.174933,4136.470556
,,,,,,,,2512,1090.469565,6456.554375,4296.730464
,,,,,,,,2513,1192.56444,6702.279932,4511.687424
,,,,,,,,2514,1349.012502,7291.511277,4931.819643
,,,,,,,,2515,1616.12975,8133.135789,5535.083455
,,,,,,,,2516,1771.678472,7654.234637,5494.312422
,,,,,,,,2517,1728.908473,7330.85159,5268.905085
,,,,,,,,2518,1677.288907,6939.231307,4962.912966
,,,,,,,,2519,1618.757532,6940.923207,4773.70279
,,,,,,,,2520,1704.16014,6796.387924,4800.508323
,,,,,,,,2521,1720.353741,6546.948344,4560.284758
,,,,,,,,2522,1544.663189,6411.141301,4718.202901
,,,,,,,,2523,1343.351843,6214.380463,4515.228091
,,,,,,,,2524,1288.11096,6105.924723,4382.740997
,,,,,,,,2525,1287.6894,6159.683046,4339.976789
,,,,,,,,2526,1337.210598,6357.660502,4488.542921
,,,,,,,,2527,1434.998878,6975.42334,4914.441084
,,,,,,,,2528,1603.981905,7677.558766,5612.232441
,,,,,,,,2529,1730.263433,8810.437811,5963.788703
,,,,,,,,2530,1598.358602,10322.13668,6096.022202
,,,,,,,,2531,1473.950425,10781.26802,6147.398716
,,,,,,,,2532,1402.799541,10817.83177,6286.610126
,,,,,,,,2533,1400.543589,10680.07055,6245.562805
,,,,,,,,2534,1442.441081,10897.04905,6196.645564
,,,,,,,,2535,1486.082584,10811.07512,6248.83253
,,,,,,,,2536,1509.112191,10408.25649,6126.770456
,,,,,,,,2537,1535.323173,10155.60564,6295.718502
,,,,,,,,2538,1625.060675,11036.18202,6512.942063
,,,,,,,,2539,1814.277529,11604.79988,6842.040474
,,,,,,,,2540,1953.487169,9449.230695,6445.28874
,,,,,,,,2541,1881.444406,8180.186462,5976.953751
,,,,,,,,2542,1795.96734,7539.579814,5512.967522
,,,,,,,,2543,1707.416823,7479.974275,5148.106217
,,,,,,,,2544,1722.462024,7262.805642,5154.377455
,,,,,,,,2545,1705.962633,6944.212488,4771.540798
,,,,,,,,2546,1546.601553,6720.472846,4874.441352
,,,,,,,,2547,1429.005278,6381.297694,4585.119858
,,,,,,,,2548,1363.07521,6220.56973,4478.419053
,,,,,,,,2549,1357.979176,6231.794592,4458.564936
,,,,,,,,2550,1400.041285,6411.946865,4546.196811
,,,,,,,,2551,1510.840208,7110.46245,5049.123037
,,,,,,,,2552,1627.288619,7981.995098,5731.49421
,,,,,,,,2553,1722.066063,8728.352587,6181.088228
,,,,,,,,2554,1578.987055,9579.807341,6509.012252
,,,,,,,,2555,1499.443049,10381.87695,6528.270224
,,,,,,,,2556,1437.089373,10256.37564,6683.021662
,,,,,,,,2557,1440.138333,10315.89979,6638.477691
,,,,,,,,2558,1409.482535,10200.55168,6761.466277
,,,,,,,,2559,1441.958166,10067.3195,6801.996815
,,,,,,,,2560,1455.154763,9723.307915,6697.162452
,,,,,,,,2561,1454.43199,9889.567777,6625.101607
,,,,,,,,2562,1532.150074,10849.16305,6784.666315
,,,,,,,,2563,1745.677494,11340.31547,7051.627964
,,,,,,,,2564,1860.618483,9404.235313,6638.402661
,,,,,,,,2565,1749.472257,8249.848683,6145.851425
,,,,,,,,2566,1688.254479,7528.567912,5749.224578
,,,,,,,,2567,1653.680292,7512.186578,5322.869561
,,,,,,,,2568,1689.515838,7241.414176,5382.199138
,,,,,,,,2569,1687.825878,6953.751817,4917.747145
,,,,,,,,2570,1519.623357,6694.177352,5003.897202
,,,,,,,,2571,1388.691255,6366.785438,4720.98928
,,,,,,,,2572,1317.24202,6202.749693,4578.082259
,,,,,,,,2573,1304.473963,6203.191719,4549.008237
,,,,,,,,2574,1335.961177,6396.929845,4626.718022
,,,,,,,,2575,1472.800659,7041.73528,5136.097283
,,,,,,,,2576,1636.169819,7880.220695,5842.616776
,,,,,,,,2577,1682.41549,8507.64204,6185.494633
,,,,,,,,2578,1564.628562,9293.071228,6283.645136
,,,,,,,,2579,1466.487374,9869.139716,6188.731914
,,,,,,,,2580,1424.581883,9847.393373,6217.001699
,,,,,,,,2581,1430.596422,9571.478772,6049.634532
,,,,,,,,2582,1447.801374,9826.252778,5944.006962
,,,,,,,,2583,1432.557642,9967.250142,5952.179514
,,,,,,,,2584,1452.772576,9588.375203,6240.495535
,,,,,,,,2585,1488.718926,9631.426857,6325.182578
,,,,,,,,2586,1577.749534,10555.18082,6475.988083
,,,,,,,,2587,1748.187075,11015.37783,6973.532707
,,,,,,,,2588,1871.482956,9270.595546,6522.094447
,,,,,,,,2589,1769.105818,8223.439725,6016.772036
,,,,,,,,2590,1694.525131,7464.62087,5566.489948
,,,,,,,,2591,1674.070767,7430.379227,5231.067722
,,,,,,,,2592,1710.61618,7215.154439,5289.458817
,,,,,,,,2593,1683.734104,6933.613902,4900.857183
,,,,,,,,2594,1485.636964,6696.20362,4949.296053
,,,,,,,,2595,1343.74749,6353.41345,4624.18857
,,,,,,,,2596,1246.272472,6198.173625,4451.20048
,,,,,,,,2597,1253.605142,6196.070829,4442.385458
,,,,,,,,2598,1285.633013,6384.465669,4613.597131
,,,,,,,,2599,1398.957909,7013.72052,5149.574566
,,,,,,,,2600,1527.204847,7898.026338,5807.547799
,,,,,,,,2601,1626.230658,8454.426832,6148.891589
,,,,,,,,2602,1570.599342,9085.752073,6348.115853
,,,,,,,,2603,1503.183466,9731.357418,6412.907731
,,,,,,,,2604,1407.412668,9509.773283,6511.327898
,,,,,,,,2605,1407.377771,9960.876818,6272.514646
,,,,,,,,2606,1415.875448,10260.63598,5908.300712
,,,,,,,,2607,1420.567597,10361.54016,6253.07525
,,,,,,,,2608,1479.758523,10049.61234,6177.884022
,,,,,,,,2609,1549.248813,9940.804827,6397.583719
,,,,,,,,2610,1636.542233,10916.17618,6765.455929
,,,,,,,,2611,1813.059516,11738.79132,7165.899531
,,,,,,,,2612,1928.809332,10050.62055,6826.983157
,,,,,,,,2613,1838.685402,8650.469306,6227.771644
,,,,,,,,2614,1724.623342,7708.623841,5696.66829
,,,,,,,,2615,1606.224691,7569.742836,5251.814045
,,,,,,,,2616,1636.394497,7303.349534,5229.52116
,,,,,,,,2617,1616.160817,6986.324467,4800.104395
,,,,,,,,2618,1406.65541,6719.642525,4886.908612
,,,,,,,,2619,1232.456463,6378.022511,4578.444744
,,,,,,,,2620,1180.802393,6215.037941,4394.808218
,,,,,,,,2621,1206.734958,6215.913332,4345.963425
,,,,,,,,2622,1246.249181,6386.05155,4498.956378
,,,,,,,,2623,1357.743102,6982.123278,4957.423489
,,,,,,,,2624,1515.280878,7805.924674,5687.349226
,,,,,,,,2625,1624.758767,8450.610319,6040.753286
,,,,,,,,2626,1522.748923,8937.5945,6176.963347
,,,,,,,,2627,1425.548261,9786.80663,6202.17647
,,,,,,,,2628,1369.124746,9993.49465,6131.953036
,,,,,,,,2629,1349.286598,10040.97415,5984.750427
,,,,,,,,2630,1325.169018,9952.820132,5708.455687
,,,,,,,,2631,1332.203152,10084.97755,5613.052665
,,,,,,,,2632,1321.165893,9772.782533,5529.664669
,,,,,,,,2633,1322.342919,9913.060696,5608.559551
,,,,,,,,2634,1447.433109,10168.36316,5998.512273
,,,,,,,,2635,1623.10241,10302.59212,6222.258956
,,,,,,,,2636,1781.28844,8709.207927,5988.672637
,,,,,,,,2637,1763.933276,7936.537978,5710.127004
,,,,,,,,2638,1717.425399,7299.23596,5320.339884
,,,,,,,,2639,1620.371771,7347.674042,5068.525656
,,,,,,,,2640,1662.581641,7202.511509,5167.519894
,,,,,,,,2641,1658.915505,6928.167458,4799.63822
,,,,,,,,2642,1473.078849,6646.840963,4858.857319
,,,,,,,,2643,1349.820379,6335.978492,4543.386869
,,,,,,,,2644,1312.771326,6172.481388,4380.104597
,,,,,,,,2645,1232.306099,6112.378414,4302.538656
,,,,,,,,2646,1171.985984,6171.50429,4309.296077
,,,,,,,,2647,1134.628187,6288.951112,4373.698729
,,,,,,,,2648,1177.512839,6572.281815,4516.75972
,,,,,,,,2649,1246.023665,7039.190281,4777.756255
,,,,,,,,2650,1080.538319,7389.838218,4761.612536
,,,,,,,,2651,934.0903383,7304.655101,4577.100683
,,,,,,,,2652,859.5413599,6940.277864,4349.095225
,,,,,,,,2653,826.5604867,6665.387926,4173.054494
,,,,,,,,2654,835.4079659,6544.823204,4106.275151
,,,,,,,,2655,797.404125,6404.20798,4037.712428
,,,,,,,,2656,826.217358,6458.256475,4057.215708
,,,,,,,,2657,918.2891746,6739.068514,4337.722391
,,,,,,,,2658,1075.173842,7485.722277,4869.938265
,,,,,,,,2659,1430.604641,7936.242004,5394.015453
,,,,,,,,2660,1607.85217,7464.291401,5387.881185
,,,,,,,,2661,1540.6249,7172.728023,5148.531443
,,,,,,,,2662,1492.863749,6896.926,4980.533674
,,,,,,,,2663,1478.870648,6924.049199,4926.829615
,,,,,,,,2664,1593.726887,6858.955283,5047.421793
,,,,,,,,2665,1633.479939,6632.600247,4840.96724
,,,,,,,,2666,1493.81161,6502.08019,4959.734462
,,,,,,,,2667,1368.046608,6289.834646,4644.577522
,,,,,,,,2668,1363.211067,6156.161957,4536.479999
,,,,,,,,2669,1380.345763,6138.176284,4474.538129
,,,,,,,,2670,1348.799107,6172.884982,4451.466978
,,,,,,,,2671,1359.120508,6215.986322,4510.612895
,,,,,,,,2672,1388.64529,6398.841536,4576.062275
,,,,,,,,2673,1462.530018,6652.562288,4803.403277
,,,,,,,,2674,1300.868083,6695.23861,4721.656204
,,,,,,,,2675,1192.202076,6633.285815,4469.403158
,,,,,,,,2676,1153.349248,6468.125701,4327.48449
,,,,,,,,2677,1094.709937,6356.120592,4210.349416
,,,,,,,,2678,1094.278747,6226.986466,4142.827106
,,,,,,,,2679,1087.180536,6183.239112,4112.875391
,,,,,,,,2680,1100.073769,6256.171612,4178.844013
,,,,,,,,2681,1164.609674,6443.751101,4395.446493
,,,,,,,,2682,1326.134761,7000.969604,4848.413344
,,,,,,,,2683,1647.582283,7707.015227,5600.605725
,,,,,,,,2684,1849.589856,7383.180998,5688.066017
,,,,,,,,2685,1828.492669,7169.418067,5507.948728
,,,,,,,,2686,1778.10886,6969.957452,5330.789729
,,,,,,,,2687,1770.698225,6948.808996,5230.589083
,,,,,,,,2688,1884.390362,6882.105437,5299.127621
,,,,,,,,2689,1985.467864,6706.840013,4835.496633
,,,,,,,,2690,1811.229574,6569.829814,4974.02953
,,,,,,,,2691,1608.090453,6371.1955,4775.825786
,,,,,,,,2692,1557.321051,6260.695113,4651.186997
,,,,,,,,2693,1560.320887,6311.356113,4615.927522
,,,,,,,,2694,1558.458581,6498.796207,4730.642977
,,,,,,,,2695,1635.430377,7094.056642,5142.084306
,,,,,,,,2696,1766.258165,7778.318568,5794.109297
,,,,,,,,2697,1804.134576,8892.715639,6114.687631
,,,,,,,,2698,1649.827742,10384.80109,6225.049067
,,,,,,,,2699,1520.700018,10824.64224,6280.848616
,,,,,,,,2700,1455.848984,10863.29293,6428.504492
,,,,,,,,2701,1462.840804,10740.42445,6356.680702
,,,,,,,,2702,1486.789559,10995.77184,6288.10839
,,,,,,,,2703,1525.533602,10903.8551,6318.730464
,,,,,,,,2704,1549.764465,10517.55823,6187.795547
,,,,,,,,2705,1535.655017,10254.5608,6363.510268
,,,,,,,,2706,1605.577162,11144.35133,6578.20875
,,,,,,,,2707,1803.292561,11704.14604,6891.971355
,,,,,,,,2708,1910.569547,9547.984421,6458.531953
,,,,,,,,2709,1801.041362,8266.760867,5936.826631
,,,,,,,,2710,1720.382345,7603.59597,5440.392906
,,,,,,,,2711,1656.038836,7531.426989,5118.128941
,,,,,,,,2712,1715.156453,7334.428821,5167.752961
,,,,,,,,2713,1548.694875,6906.087015,4626.162507
,,,,,,,,2714,1410.972744,6716.291662,4814.068591
,,,,,,,,2715,1268.753345,6400.799804,4553.618099
,,,,,,,,2716,1218.187415,6222.494557,4386.961403
,,,,,,,,2717,1188.866455,6228.546465,4351.516449
,,,,,,,,2718,1178.799195,6368.52075,4490.813337
,,,,,,,,2719,1297.150978,7045.308109,5023.563348
,,,,,,,,2720,1477.95621,8054.015891,5886.66256
,,,,,,,,2721,1590.276805,8564.54925,6476.503547
,,,,,,,,2722,1419.925844,8529.192532,6378.891214
,,,,,,,,2723,1328.65286,8629.486162,6060.148286
,,,,,,,,2724,1282.085075,8093.934456,5856.348199
,,,,,,,,2725,1271.208808,7682.708221,5634.863243
,,,,,,,,2726,1288.002646,7612.51734,5619.665093
,,,,,,,,2727,1293.09785,7478.815905,5503.185308
,,,,,,,,2728,1296.24223,7598.9806,5506.662472
,,,,,,,,2729,1351.145751,8390.192612,5859.859723
,,,,,,,,2730,1505.640465,11024.02474,6811.53553
,,,,,,,,2731,1797.124423,11847.96481,7389.501247
,,,,,,,,2732,1962.087305,10133.15256,7042.389166
,,,,,,,,2733,1924.665842,8629.759171,6451.178426
,,,,,,,,2734,1854.815359,7822.923283,5895.532813
,,,,,,,,2735,1785.218216,7643.365061,5367.781351
,,,,,,,,2736,1868.749634,7376.9564,5405.693283
,,,,,,,,2737,1870.113398,7079.672722,5002.96741
,,,,,,,,2738,1738.159062,6779.252129,5059.022621
,,,,,,,,2739,1586.759639,6416.971858,4747.547611
,,,,,,,,2740,1451.063825,6218.437076,4577.366433
,,,,,,,,2741,1406.359505,6229.043855,4548.459045
,,,,,,,,2742,1460.628609,6399.329535,4690.210479
,,,,,,,,2743,1495.748647,7208.345648,5205.409696
,,,,,,,,2744,1633.979531,8321.394521,6120.718377
,,,,,,,,2745,1750.830545,8615.299849,6449.625213
,,,,,,,,2746,1617.825472,8589.293789,6171.658922
,,,,,,,,2747,1458.721128,8519.688378,5869.592395
,,,,,,,,2748,1422.409663,8191.372636,5648.832999
,,,,,,,,2749,1385.418916,7970.17567,5458.646774
,,,,,,,,2750,1358.766267,7899.85112,5447.69946
,,,,,,,,2751,1331.555793,7886.601875,5400.003893
,,,,,,,,2752,1321.786239,7775.94722,5411.315864
,,,,,,,,2753,1410.02118,8000.610574,5613.989015
,,,,,,,,2754,1558.703997,9782.18434,6367.679981
,,,,,,,,2755,1849.095896,10937.34649,7005.437313
,,,,,,,,2756,1992.916259,9291.751574,6655.884984
,,,,,,,,2757,1847.123335,8313.875945,6200.485631
,,,,,,,,2758,1752.667636,7534.996367,5785.839493
,,,,,,,,2759,1754.476668,7493.292472,5336.345741
,,,,,,,,2760,1745.857321,7324.172875,5420.624744
,,,,,,,,2761,1666.737381,6609.03696,4908.568768
,,,,,,,,2762,1444.686926,6482.929398,5001.198354
,,,,,,,,2763,1273.472398,6262.674735,4678.182958
,,,,,,,,2764,1202.8362,6081.831427,4451.394735
,,,,,,,,2765,1141.742369,6078.159369,4407.927192
,,,,,,,,2766,1115.612388,6177.603593,4401.732642
,,,,,,,,2767,1079.887879,6271.748591,4436.593
,,,,,,,,2768,1039.953484,6445.256165,4518.684504
,,,,,,,,2769,1061.075081,6703.941345,4706.794972
,,,,,,,,2770,981.21016,6780.94945,4620.159415
,,,,,,,,2771,832.9453883,6719.745306,4388.674668
,,,,,,,,2772,725.8732979,6470.309032,4192.436477
,,,,,,,,2773,725.6097377,6237.02865,4046.34373
,,,,,,,,2774,740.5554549,6110.099119,3931.806954
,,,,,,,,2775,770.258353,6097.352776,3902.00595
,,,,,,,,2776,840.513486,6185.960354,4031.536477
,,,,,,,,2777,1025.072482,6465.052397,4339.193421
,,,,,,,,2778,1258.18001,7479.814379,5103.72104
,,,,,,,,2779,1574.616738,8370.511568,5865.330869
,,,,,,,,2780,1701.577179,7861.633436,5827.148472
,,,,,,,,2781,1661.901223,7400.270569,5534.083295
,,,,,,,,2782,1595.225857,7088.342009,5237.175017
,,,,,,,,2783,1603.616617,7041.338122,5015.035205
,,,,,,,,2784,1692.655594,7052.15033,5094.975193
,,,,,,,,2785,2022.232266,7251.703537,5225.289218
,,,,,,,,2786,1839.661131,6974.980926,5350.191362
,,,,,,,,2787,1696.409878,6610.632125,5020.536451
,,,,,,,,2788,1624.330144,6473.11366,4840.491851
,,,,,,,,2789,1587.0196,6474.78332,4813.101876
,,,,,,,,2790,1597.59364,6699.774199,4956.150134
,,,,,,,,2791,1670.628432,7517.841627,5547.00492
,,,,,,,,2792,1803.618345,8988.228402,6357.990968
,,,,,,,,2793,1882.808104,9916.801678,6772.60464
,,,,,,,,2794,1707.520751,10037.80854,6730.295487
,,,,,,,,2795,1569.918383,10170.28275,6451.963113
,,,,,,,,2796,1494.336175,9578.687845,6211.005925
,,,,,,,,2797,1454.971434,9174.511023,5946.12785
,,,,,,,,2798,1422.675102,8815.21484,5777.851374
,,,,,,,,2799,1413.931185,8570.131016,5635.35523
,,,,,,,,2800,1401.786676,8296.526239,5580.018595
,,,,,,,,2801,1433.231505,8806.157113,5783.892095
,,,,,,,,2802,1537.127578,10538.81812,6439.380406
,,,,,,,,2803,1767.083962,10675.54036,7142.035295
,,,,,,,,2804,1931.148091,9140.414465,6861.252882
,,,,,,,,2805,1835.750987,8484.945606,6382.522199
,,,,,,,,2806,1728.024074,7867.380917,5904.162552
,,,,,,,,2807,1658.545033,7864.458527,5575.144058
,,,,,,,,2808,1728.887772,7709.023456,5636.473765
,,,,,,,,2809,1710.101063,7315.531019,5117.480138
,,,,,,,,2810,1500.775777,6988.100944,5143.22912
,,,,,,,,2811,1325.074461,6557.63113,4777.763042
,,,,,,,,2812,1230.769797,6370.345147,4560.150557
,,,,,,,,2813,1161.81106,6298.549568,4440.256266
,,,,,,,,2814,1150.502681,6334.053748,4404.733447
,,,,,,,,2815,1167.505879,6479.918592,4546.954925
,,,,,,,,2816,1223.737667,6925.322714,4746.07498
,,,,,,,,2817,1269.991234,7465.596573,5019.109925
,,,,,,,,2818,1155.270427,7760.776858,4878.488136
,,,,,,,,2819,1005.201832,7455.588128,4601.668374
,,,,,,,,2820,905.4941719,7136.127218,4295.088033
,,,,,,,,2821,860.9243787,6793.716218,4066.811837
,,,,,,,,2822,858.6315379,6468.695435,3900.429208
,,,,,,,,2823,840.483405,6305.331131,3825.285947
,,,,,,,,2824,877.276478,6381.3071,3876.449706
,,,,,,,,2825,970.3571636,6639.163264,4087.103984
,,,,,,,,2826,1132.484835,7545.656248,4595.601285
,,,,,,,,2827,1443.730542,8180.878365,5327.773769
,,,,,,,,2828,1625.605513,7673.790726,5324.537643
,,,,,,,,2829,1562.155891,7349.941071,5092.619149
,,,,,,,,2830,1496.881176,7066.819554,4929.897596
,,,,,,,,2831,1470.537467,7054.088534,4806.162114
,,,,,,,,2832,1584.32336,6960.280301,4866.244166
,,,,,,,,2833,1589.214298,6681.355226,4612.864951
,,,,,,,,2834,1417.285831,6444.73324,4659.031576
,,,,,,,,2835,1250.77992,6211.770179,4370.702507
,,,,,,,,2836,1153.863847,6084.339689,4208.7739
,,,,,,,,2837,1109.075252,6060.868778,4104.479151
,,,,,,,,2838,1088.625322,6064.613907,4112.34524
,,,,,,,,2839,1112.667062,6157.712737,4225.978528
,,,,,,,,2840,1145.415035,6412.243855,4330.680207
,,,,,,,,2841,1189.531512,6794.367585,4511.119786
,,,,,,,,2842,1056.259677,6876.340558,4463.182403
,,,,,,,,2843,990.7364123,6801.020178,4347.492153
,,,,,,,,2844,956.4036779,6573.483512,4245.704515
,,,,,,,,2845,955.8482237,6379.192419,4161.10984
,,,,,,,,2846,975.8930279,6248.306785,4081.075083
,,,,,,,,2847,1015.211825,6224.871682,4046.947315
,,,,,,,,2848,1051.383471,6340.743154,4155.567507
,,,,,,,,2849,1138.561739,6635.805044,4449.687356
,,,,,,,,2850,1359.015388,7575.276307,5160.131941
,,,,,,,,2851,1734.422705,8452.494806,5931.580085
,,,,,,,,2852,1916.534874,7899.511641,5917.543284
,,,,,,,,2853,1890.320765,7601.896878,5743.514518
,,,,,,,,2854,1814.785166,7165.840528,5463.067521
,,,,,,,,2855,1733.42507,7040.665889,5161.157607
,,,,,,,,2856,1818.270133,6882.825178,5184.409911
,,,,,,,,2857,1831.852511,6656.00099,4924.005869
,,,,,,,,2858,1669.310257,6447.510556,5062.757603
,,,,,,,,2859,1541.626328,6246.759974,4850.71352
,,,,,,,,2860,1477.694817,6182.47776,4725.905096
,,,,,,,,2861,1445.568352,6215.529261,4699.803064
,,,,,,,,2862,1385.596287,6407.835734,4857.413354
,,,,,,,,2863,1419.248274,7172.23936,5452.508527
,,,,,,,,2864,1606.885521,8288.465107,6395.376652
,,,,,,,,2865,1676.702568,9012.28497,6760.937334
,,,,,,,,2866,1474.543468,9528.351353,6471.572392
,,,,,,,,2867,1306.093303,9712.536658,6094.697162
,,,,,,,,2868,1228.537984,9626.307184,5856.679249
,,,,,,,,2869,1183.832658,9413.335948,5576.111381
,,,,,,,,2870,1185.580768,9244.512366,5462.309981
,,,,,,,,2871,1179.348214,9140.91171,5314.663947
,,,,,,,,2872,1212.240207,8948.217763,5258.324404
,,,,,,,,2873,1267.718827,9175.13389,5424.785945
,,,,,,,,2874,1430.810382,11200.58274,6014.050488
,,,,,,,,2875,1667.987043,11481.27064,6437.368205
,,,,,,,,2876,1792.26688,9519.279929,6047.974526
,,,,,,,,2877,1701.838617,8421.287736,5724.196196
,,,,,,,,2878,1625.726374,7774.425694,5304.132611
,,,,,,,,2879,1569.650516,7709.105587,4942.070294
,,,,,,,,2880,1654.728936,7476.883755,5003.883859
,,,,,,,,2881,1634.976669,7172.672756,4676.985778
,,,,,,,,2882,1457.830748,6870.07725,4767.263095
,,,,,,,,2883,1315.684514,6478.693435,4527.771001
,,,,,,,,2884,1253.103277,6310.275479,4349.281246
,,,,,,,,2885,1241.491183,6291.206376,4293.646122
,,,,,,,,2886,1278.842674,6454.222261,4444.82972
,,,,,,,,2887,1397.314525,7312.830695,4907.258599
,,,,,,,,2888,1562.545442,8510.951898,5638.830694
,,,,,,,,2889,1635.644664,9174.928944,5855.885219
,,,,,,,,2890,1472.828102,9269.468179,5694.790134
,,,,,,,,2891,1364.695025,9298.402856,5497.806648
,,,,,,,,2892,1258.474923,9210.165863,5400.706638
,,,,,,,,2893,1212.027298,9002.689296,5359.341209
,,,,,,,,2894,1190.573233,8780.259718,5293.144126
,,,,,,,,2895,1187.709741,8604.84939,5282.636338
,,,,,,,,2896,1176.434738,8450.527583,5273.957659
,,,,,,,,2897,1240.912018,8997.710293,5749.809818
,,,,,,,,2898,1428.597107,10983.74468,6689.412959
,,,,,,,,2899,1750.270122,11407.38737,6922.33169
,,,,,,,,2900,1933.283647,9402.550234,6488.957246
,,,,,,,,2901,1890.69858,8534.556808,6063.588424
,,,,,,,,2902,1802.249052,7750.882617,5662.487061
,,,,,,,,2903,1744.058511,7635.328226,5136.486813
,,,,,,,,2904,1774.856927,7450.047802,5112.573488
,,,,,,,,2905,1793.124804,7078.82745,4846.963542
,,,,,,,,2906,1624.622253,6846.952241,4964.336737
,,,,,,,,2907,1535.563143,6458.365052,4699.264826
,,,,,,,,2908,1499.923826,6283.749535,4510.8046
,,,,,,,,2909,1505.747815,6275.838213,4517.627724
,,,,,,,,2910,1544.68107,6454.345552,4730.156832
,,,,,,,,2911,1698.045337,7263.395928,5389.36096
,,,,,,,,2912,1897.495829,8198.241617,6376.844631
,,,,,,,,2913,2058.884034,8955.44251,6781.943001
,,,,,,,,2914,1924.108531,9034.643292,6763.258933
,,,,,,,,2915,1790.440498,8959.306586,6441.410933
,,,,,,,,2916,1713.902972,8437.169706,6030.599226
,,,,,,,,2917,1662.625128,7881.499169,5847.268951
,,,,,,,,2918,1638.541849,7821.16551,5755.674206
,,,,,,,,2919,1638.717744,7696.339702,5754.196127
,,,,,,,,2920,1567.576601,7574.342462,5816.7188
,,,,,,,,2921,1606.434709,7987.778812,6173.251835
,,,,,,,,2922,1759.287533,10669.97405,7337.517593
,,,,,,,,2923,2060.321753,11903.83277,7861.573196
,,,,,,,,2924,2125.428754,10225.41813,7356.842317
